ds,yhat,yhat_lower,yhat_upper
2020-04-01,23444.956202963098,11011.47785409579,37614.89436806143
2020-05-01,24807.573688183096,12549.567723675407,37368.636686520476
2020-06-01,24275.904353361406,11653.072631448364,36532.92075766543
2020-07-01,26198.0818706424,12967.763169527956,38819.189234447316
2020-08-01,24906.15811118738,12106.414209635612,37704.18535952101
2020-09-01,20938.852155034398,8066.0153167975495,33799.20196591232
2020-10-01,22946.48216093015,11694.891997946135,35295.16251589728
2020-11-01,18828.386397166127,5950.511289846632,31836.20700629107
2020-12-01,17769.39881555898,4605.444672912508,29246.06582902699
2021-01-01,17952.24431259498,4705.43726640325,29825.926305876408
2021-02-01,17167.565780348235,4925.548917914162,28877.256753080994
2021-03-01,20554.592892844696,9028.412690247318,33184.514481229824
2021-04-01,22738.38064225469,10884.454744636316,35656.42481522108
2021-05-01,24059.811430375452,10899.351407223088,36747.08661382048
2021-06-01,23563.607231426147,11949.199785384495,36611.18838401446
2021-07-01,25452.130147237043,11683.42125968263,37827.29768071463
2021-08-01,24176.111062241533,11184.265755987784,37242.45037532153
2021-09-01,20343.489459126336,8660.687349354508,31791.710192643844
2021-10-01,22293.70305805548,10160.461906668166,35381.74133686432
2021-11-01,18272.332199665972,4862.206545694985,30761.92176795083
2021-12-01,17238.134228091454,5406.233657166679,29500.017757087036
2022-01-01,17413.052301789838,4793.641522915356,30517.32803424917
2022-02-01,16667.974624088543,4621.038238738302,29386.39918272062
2022-03-01,19923.362894136186,7734.508275205689,32722.077198331368
2022-04-01,22032.807673905598,9511.739472155261,34405.9030802921
2022-05-01,23313.619853386423,10443.00820071443,35755.630513439944
2022-06-01,22852.62043167447,11567.637834011573,36046.1411687449
2022-07-01,24704.442779790636,12363.189664354359,36833.585923406674
2022-08-01,23445.664553230006,10785.936324706336,36437.17868663826
2022-09-01,19748.11524884439,7080.916396142869,31708.36928799829
2022-10-01,21638.098875475847,8651.614035158776,33609.02139942187
2022-11-01,17716.321913965934,4379.531402870749,30300.897376547644
2022-12-01,16707.55570240694,4428.556255177517,29030.240626261635
2023-01-01,16874.623922387425,4348.0029791262305,29732.369750539394
2023-02-01,16168.592525994402,2966.1406553945567,27924.137590351307
2023-03-01,19292.418919778156,5756.4253427704225,32235.21294529795
2023-04-01,21328.306431937228,8851.472336595109,33566.56491213605
2023-05-01,22569.02803145891,10208.298856338648,34321.79097598105
2023-06-01,22142.843446263483,9947.952986579681,35186.07234813434
2023-07-01,23955.045711862156,11670.585085389293,36003.847215926144
2023-08-01,22714.874366001473,9518.897427510492,34991.9726551502
2023-09-01,19152.60126305194,6557.557556797942,31605.880127846296
2023-10-01,20979.789307296876,8662.780460942222,33182.631272643084
2023-11-01,17160.37904995784,4196.981716527472,29804.765198925248
