ds,yhat,yhat_lower,yhat_upper
2018-07-01,49116.996560476626,38355.64401983962,59532.250381568745
2018-08-01,46812.047672344175,36269.75605525704,57454.061120340346
2018-09-01,40825.5124218391,29903.368733478834,51258.2663550406
2018-10-01,40879.80556594396,31075.712491406433,51251.12228888805
2018-11-01,34545.427813304734,24205.417695113185,44859.23172036063
2018-12-01,31966.362804138967,21528.103574202065,42834.19896726885
2019-01-01,33133.2729617785,22385.948241537953,43692.86778769244
2019-02-01,32718.274490211636,22912.858711970133,43689.62483021037
2019-03-01,37882.085656767435,26967.64650364325,47942.200268941764
2019-04-01,40624.46512237228,30219.544437183784,50736.517655591924
2019-05-01,42084.560238943086,31897.90401807773,51660.71438908936
2019-06-01,41812.56742910591,31200.933694177395,52393.72011629023
2019-07-01,45376.20361049264,35501.4464307478,54760.91226533307
2019-08-01,43184.25424179018,33269.96345741644,52732.57494346655
2019-09-01,37656.72341412054,26525.412022663517,47520.70222273997
2019-10-01,37690.99063119981,26997.3788234759,47658.51949487302
2019-11-01,31817.104643779192,21679.72107819197,41650.91862781809
2019-12-01,29428.098757959982,19816.116971507243,39520.77887400136
2020-01-01,30473.475067671356,19650.574471600965,41042.13505380345
2020-02-01,30085.727211825415,20350.039359258993,41438.39394705597
2020-03-01,34767.74670418003,23754.46177203202,45527.42315131339
2020-04-01,37424.74296920539,26751.282489470097,48851.90035549282
2020-05-01,38731.442175590935,28048.1158675105,49186.74696282779
2020-06-01,38343.84930988182,28335.922894502615,48809.64424323913
2020-07-01,41449.03482381609,31275.557915404497,51042.25303760072
2020-08-01,39526.79011091192,29082.56799949752,49398.281093172394
2020-09-01,34405.894815438536,24257.727495869593,44056.86064352664
2020-10-01,34395.62892393712,24099.675685475333,45000.843608941424
2020-11-01,29061.905709303275,18621.671084051304,39653.68738517902
2020-12-01,26855.21374516733,16657.308679800084,37149.50778409848
2021-01-01,27817.13510043828,17840.72266727329,37905.063564799806
2021-02-01,27412.636207220836,17294.193274395453,37765.58957050688
2021-03-01,31779.724447571785,21801.60788864022,42443.122897638066
2021-04-01,34049.56282741633,24186.81190171674,44122.81350883662
2021-05-01,35216.338754759345,24306.0954339112,45693.25255940078
2021-06-01,34870.34260765764,24806.718807897578,44927.95355826887
2021-07-01,37710.44237700383,27204.504430337664,48019.4986798759
2021-08-01,35901.52746139084,25336.533947192933,45341.57315768029
2021-09-01,31235.49826374979,20692.639854358767,41298.46554374568
2021-10-01,31209.340962340055,20597.975343669117,41649.76304157442
2021-11-01,26332.691936332692,16260.113540972421,36826.59795453239
2021-12-01,24315.068074177427,14232.339422138271,34010.821300331714
2022-01-01,25157.00708302567,14747.414364378068,35226.08570634039
2022-02-01,24778.5580232184,13771.102402689117,34985.25197130891
2022-03-01,28668.614059284395,18563.430841181387,39765.580872425686
2022-04-01,30681.58675367705,20330.95459829431,40613.83490787391
2022-05-01,31709.124981652767,21338.98590773234,42672.37093744013
2022-06-01,31399.327816564244,20126.025383466207,42226.55451915608
2022-07-01,33963.127113601455,23955.34645482156,44501.59957351284
2022-08-01,32274.14796946758,21296.54381567085,43143.104970789995
2022-09-01,28062.687145144657,17501.617369297674,38333.730555024675
2022-10-01,28017.443657923966,16745.75829539167,38837.26268414327
2022-11-01,23603.055798626472,13522.204064387579,33029.41562944366
2022-12-01,21774.63163778577,11418.81134595774,31518.196242607133
2023-01-01,22497.5521504755,11365.138703176384,32315.281086905627
2023-02-01,22143.74665191834,12071.705594400772,32802.10276524613
2023-03-01,25562.309974278636,15428.754064333354,35938.298408544586
2023-04-01,27321.03309353622,17591.69502489367,38214.715323431505
2023-05-01,28209.690591133847,17867.144373768027,37693.60100208142
2023-06-01,27930.261310488127,16971.686806366502,37808.093244215655
2023-07-01,30207.314443488416,20840.7763386903,40213.39647714057
2023-08-01,28644.990536746842,17900.05026449151,38844.86717040636
2023-09-01,24887.24495321628,14391.058493441906,35484.32226155406
2023-10-01,24820.27218250281,14757.756023815822,34644.2078419748
2023-11-01,20872.902884138366,11084.663014747477,30766.284584890676
2023-12-01,19233.64447791069,7920.67593910407,29324.021946418823
2024-01-01,19838.71234157738,9121.272062050622,30342.611542075254
2024-02-01,19507.955380639178,9051.954072275767,29537.69237480187
2024-03-01,22540.29372545246,12512.746661791147,32400.974886916087
2024-04-01,24073.891545153678,13182.86481259721,33963.21776162814
2024-05-01,24812.48110266062,14925.626343963128,35071.32621902817
2024-06-01,24458.296974168876,13479.445588288167,35599.83598289749
2024-07-01,26326.543417563928,16279.241726333783,37331.687940412725
2024-08-01,24993.109662090454,14939.51078538453,35472.77806662274
2024-09-01,21655.651057450155,11866.222085651563,31499.33744504878
2024-10-01,21551.45164329129,10764.21492146519,31847.164049532712
2024-11-01,18122.79688063973,7489.3424577530095,28452.752027691913
2024-12-01,16667.981398741613,6661.036915755216,27278.107760251234
