ds,yhat,yhat_lower,yhat_upper
2024-08-01,22345.151505076392,20713.376424955346,24181.761270698225
2024-09-01,22150.804769641345,20414.53652085361,23967.306777121714
2024-10-01,22656.082097883744,20903.204349276228,24402.60052782211
2024-11-01,22054.80191227632,20421.471656211637,23811.02259323304
2024-12-01,21429.61128905442,19645.77313174016,23165.017799936693
2025-01-01,20763.613462531965,19039.918688018362,22417.825817247034
2025-02-01,20250.427759482038,18626.494329803187,21888.786638251913
2025-03-01,22749.078046470568,21036.6440274875,24520.153993060198
2025-04-01,20943.361629396204,19228.420512777113,22713.295514908317
2025-05-01,23358.28975348573,21633.25076944395,25076.9330720834
2025-06-01,23815.83023940309,22141.703172608723,25451.69190920327
2025-07-01,24681.03523981959,22895.852003751992,26425.498938231798
2025-08-01,22661.487019643853,20918.86573942329,24397.4610119185
2025-09-01,22590.179767999387,20853.391578126077,24256.873609039514
2025-10-01,23291.945614562817,21634.99099632252,25064.69043310297
2025-11-01,22598.726883741536,20982.955383434277,24250.49584666599
2025-12-01,21918.580128190595,20055.371120992822,23551.441915901265
2026-01-01,21457.12853063187,19701.235056685167,23210.206276564935
2026-02-01,20770.445279633266,19035.79980279204,22433.79088947135
2026-03-01,23067.175322991156,21345.78830774219,24735.705071257125
2026-04-01,21395.544951404536,19597.311274179203,23167.76532382947
2026-05-01,23874.483876232396,22196.838009366613,25488.999762937307
2026-06-01,24723.60167234245,22893.72108828492,26322.922214777176
2026-07-01,25293.824854556755,23492.725628951455,27009.009243881108
2026-08-01,22964.088166615507,21313.9278437629,24729.165469830758
2026-09-01,23028.88093127416,21423.596083292465,24884.532294512363
2026-10-01,23934.385062568457,22335.30066600404,25635.54365198186
2026-11-01,23143.34542150731,21439.881327738407,24828.2750830205
2026-12-01,22408.536273019123,20664.788602436194,24122.603056658383
2027-01-01,22159.232844840517,20475.693804539824,23862.124730213887
2027-02-01,21286.60325500387,19513.08970046397,23037.678227812958
2027-03-01,23373.38923488452,21857.859384089374,25137.63766189601
2027-04-01,21850.583637756572,20043.5180962393,23661.751008098017
2027-05-01,24395.0482940987,22545.74904108389,26118.052849954132
2027-06-01,25647.5213434085,24076.024057876417,27406.38292654269
2027-07-01,25898.42423202521,24281.572733703913,27514.912322505395
2027-08-01,23253.06375940389,21513.5675422758,25068.1550887108
2027-09-01,23467.355264763526,21754.41286404235,25295.64914015699
2027-10-01,24583.490958767976,22960.9161970682,26382.59509703729
2027-11-01,23688.64148695576,22034.988439520555,25421.59764056995
2027-12-01,22899.60269688167,21204.06653522936,24709.05798583838
2028-01-01,22869.656686255556,21011.004557788696,24547.611369428836
